"family","genus","species","latitude","insular_endemic","maximum_svl","hatchling_neonate_svl","activity_time","diet","foraging_mode","reproductive_mode","largest_clutch","age_first_breeding","iucn_redlist_assessment"
"Phrynosomatidae","Sceloporus","Sceloporus zosteromus",27.93,"no",131,28.9,"Cathemeral","Carnivorous",NA,"Oviparous",18,NA,"LC"
"Scincidae","Scelotes","Scelotes anguineus",-33.58,"no",83,NA,NA,"Carnivorous",NA,"Viviparous",4,NA,"LC"
"Scincidae","Scelotes","Scelotes arenicolus",-27.1,"no",88,NA,NA,NA,NA,"Viviparous",4,NA,"NE"
"Scincidae","Scelotes","Scelotes bidigittatus",-24.72,"no",83,NA,NA,NA,NA,"Viviparous",2,NA,"LC"
"Scincidae","Scelotes","Scelotes bipes",-33.72,"no",91,NA,NA,"Carnivorous",NA,"Viviparous",2,NA,"LC"
"Scincidae","Scelotes","Scelotes bourquini",-29.27,"no",108,NA,NA,NA,NA,"Viviparous",5,NA,"VU"
"Scincidae","Scelotes","Scelotes caffer",-32.79,"no",55,NA,NA,NA,NA,"Viviparous",2,NA,"LC"
"Scincidae","Scelotes","Scelotes capensis",-26.72,"no",57,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scelotes","Scelotes duttoni",-21.87,"yes",64,37,NA,NA,NA,"Viviparous",3,NA,"NE"
"Scincidae","Scelotes","Scelotes fitzsimonsi",-28.33,"no",67,NA,NA,NA,NA,"Viviparous",2,NA,"LC"
"Scincidae","Scelotes","Scelotes gronovii",-33.3,"no",70,NA,NA,"Carnivorous",NA,"Viviparous",2,NA,"NT"
"Scincidae","Scelotes","Scelotes inornatus",-29.98,"no",90,NA,NA,NA,NA,"Viviparous",NA,NA,"CR"
"Scincidae","Scelotes","Scelotes insularis",-21.71,"yes",64,NA,NA,"Carnivorous",NA,NA,NA,NA,"NE"
"Scincidae","Scelotes","Scelotes kasneri",-32.28,"no",129,NA,NA,NA,NA,NA,NA,NA,"NT"
"Scincidae","Scelotes","Scelotes limpopoensis",-22.78,"no",85,NA,"Diurnal","Carnivorous",NA,"Viviparous",2,NA,"NE"
"Scincidae","Scelotes","Scelotes mirus",-25.56,"no",85,NA,NA,NA,NA,"Viviparous",4,NA,"LC"
"Scincidae","Scelotes","Scelotes montispectus",-33.12,"no",134,NA,NA,NA,NA,NA,NA,NA,"NT"
"Scincidae","Scelotes","Scelotes mossambicus",-26.68,"no",75,NA,NA,NA,NA,"Viviparous",3,NA,"LC"
"Scincidae","Scelotes","Scelotes poensis",3.59,"yes",78,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scelotes","Scelotes sexlineatus",-30.68,"no",98,NA,NA,NA,NA,NA,NA,NA,"LC"
"Scincidae","Scelotes","Scelotes uluguruensis",-6.06,"no",88,NA,NA,"Carnivorous",NA,"unclear",4,NA,"NE"
"Scincidae","Scelotes","Scelotes vestigifer",-27.51,"no",76,NA,NA,NA,NA,NA,NA,NA,"LC"
"Scincidae","Scincella","Scincella apraefrontalis",21.67,"no",36.1,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella assatus",16.44,"no",55,NA,"Diurnal","Carnivorous",NA,"Oviparous",4,NA,"LC"
"Scincidae","Scincella","Scincella barbouri",25.28,"no",48,NA,NA,NA,NA,"Oviparous",NA,NA,"NE"
"Scincidae","Scincella","Scincella boettgeri",24.48,"yes",56,NA,"Cathemeral",NA,NA,"Oviparous",11,NA,"LC"
"Scincidae","Scincella","Scincella capitanea",28.31,"no",78.5,NA,"Diurnal",NA,NA,"Oviparous",NA,NA,"NE"
"Scincidae","Scincella","Scincella caudaequinae",25.08,"no",49,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella cherriei",15.85,"no",68,20.5,"Diurnal","Carnivorous","active foraging","Oviparous",4,7,"LC"
"Scincidae","Scincella","Scincella darevskii",21.57,"no",88.6,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella devorator",21.21,"no",60.7,NA,"Diurnal","Carnivorous",NA,"Oviparous",6,NA,"NE"
"Scincidae","Scincella","Scincella doriae",27.26,"no",59,NA,"Diurnal","Carnivorous",NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella forbesora",22.78,"no",61,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella formosensis",23.99,"yes",47.3,NA,NA,NA,NA,"Oviparous",NA,NA,"NE"
"Scincidae","Scincella","Scincella gemmingeri",18.97,"no",65,NA,"Diurnal",NA,NA,"unclear",5,NA,"LC"
"Scincidae","Scincella","Scincella huanrenensis",39.82,"no",62.1,NA,"Diurnal","Carnivorous",NA,"Viviparous",NA,NA,"NE"
"Scincidae","Scincella","Scincella incerta",15.24,"no",67,NA,"Diurnal",NA,NA,NA,NA,NA,"LC"
"Scincidae","Scincella","Scincella kikaapoa",26.9,"no",49,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella lateralis",33.9,"no",59,19.5,"Diurnal","Carnivorous","active foraging","Oviparous",7,9,"LC"
"Scincidae","Scincella","Scincella macrotis",6.97,"yes",24,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella melanosticta",14.12,"no",65,23,"Diurnal",NA,NA,"Oviparous",4,NA,"NE"
"Scincidae","Scincella","Scincella modesta",27.61,"no",66.5,17.9,"Diurnal","Carnivorous",NA,"Oviparous",16,NA,"NE"
"Scincidae","Scincella","Scincella monticola",30.04,"no",59,NA,"Diurnal",NA,NA,"Oviparous",4,NA,"NT"
"Scincidae","Scincella","Scincella ochracea",20.85,"no",51,NA,"Diurnal",NA,NA,"Oviparous",4,NA,"NE"
"Scincidae","Scincella","Scincella potanini",30.27,"no",44.5,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella przewalskii",35.8,"no",43,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella punctatolineata",16.35,"no",40.2,NA,"Diurnal",NA,NA,NA,NA,NA,"DD"
"Scincidae","Scincella","Scincella reevesii",20.12,"no",60,20.2,"Diurnal","Carnivorous",NA,"Viviparous",10,NA,"NE"
"Scincidae","Scincella","Scincella rufocaudatus",13.74,"no",51,NA,"Diurnal","Carnivorous",NA,"Oviparous",3,NA,"NE"
"Scincidae","Scincella","Scincella rupicola",21.27,"no",44,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella schmidti",29.87,"no",46.8,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scincella","Scincella silvicola",22.59,"no",58.2,20,"Diurnal","Carnivorous",NA,"Oviparous",6,NA,"LC"
"Scincidae","Scincella","Scincella tsinlingensis",33.93,"no",70,NA,"Diurnal",NA,NA,"Viviparous",4,NA,"NE"
"Scincidae","Scincella","Scincella vandenburghi",36.24,"no",53.6,18.9,"Diurnal","Carnivorous",NA,"Oviparous",9,NA,"LC"
"Scincidae","Scincella","Scincella victoriana",20.89,"no",76.7,36,"Diurnal",NA,NA,"Oviparous",2,NA,"NE"
"Scincidae","Scincopus","Scincopus fasciatus",16.77,"no",213,NA,"Nocturnal","Carnivorous","active foraging","Oviparous",NA,NA,"DD"
"Scincidae","Scincus","Scincus albifasciatus",19.29,"no",131,NA,"Diurnal","Omnivorous",NA,NA,3,NA,"NE"
"Scincidae","Scincus","Scincus hemprichii",15.06,"no",140,44,"Nocturnal",NA,NA,NA,NA,NA,"LC"
"Scincidae","Scincus","Scincus mitranus",22.16,"no",134,37.5,"Diurnal","Omnivorous","active foraging","Viviparous",6,NA,"LC"
"Scincidae","Scincus","Scincus scincus",22.71,"no",147,37.5,"Cathemeral","Omnivorous","active foraging","Oviparous",8,NA,"NE"
"Scincidae","Scolecoseps","Scolecoseps acontias",-7.78,"no",120,40,NA,NA,NA,NA,NA,NA,"DD"
"Scincidae","Scolecoseps","Scolecoseps boulengeri",-14.01,"no",115,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scolecoseps","Scolecoseps broadleyi",-10.85,"no",96,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Scolecoseps","Scolecoseps litipoensis",-8.43,"no",103,NA,NA,NA,NA,NA,NA,NA,"DD"
"Gymnophthalmidae","Scriptosaura","Scriptosaura catimbau",-8.53,"no",53,NA,"Diurnal","Carnivorous",NA,NA,NA,NA,"NE"
"Scincidae","Sepsina","Sepsina alberti",-18.14,"no",55,NA,NA,NA,NA,"Viviparous",5,NA,"LC"
"Scincidae","Sepsina","Sepsina angolensis",-13.28,"no",91,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Sepsina","Sepsina bayoni",-6.92,"no",71,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Sepsina","Sepsina copei",-11.29,"no",80,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Sepsina","Sepsina tetradactyla",-9.54,"no",92,NA,NA,"Carnivorous",NA,"Oviparous",4,NA,"NE"
"Scincidae","Sepsophis","Sepsophis punctatus",20.09,"no",136.4,NA,"Diurnal","Carnivorous",NA,NA,NA,NA,"NE"
"Shinisauridae","Shinisaurus","Shinisaurus crocodilurus",23.58,"no",165.4,34.8,"Diurnal","Carnivorous","active foraging","Viviparous",15,NA,"EN"
"Scincidae","Sigaloseps","Sigaloseps balios",-21.88,"yes",50,NA,NA,NA,NA,"Oviparous",2,NA,"NE"
"Scincidae","Sigaloseps","Sigaloseps conditus",-22.07,"yes",46,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Sigaloseps","Sigaloseps deplanchei",-22,"yes",46,NA,"Diurnal","Carnivorous",NA,"Oviparous",3,NA,"NT"
"Scincidae","Sigaloseps","Sigaloseps ferrugicauda",-21.95,"yes",60,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Sigaloseps","Sigaloseps pisinnus",-21.74,"yes",38.5,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Sigaloseps","Sigaloseps ruficauda",-21.97,"yes",60,26,NA,NA,NA,"Oviparous",3,NA,"VU"
"Scincidae","Silvascincus","Silvascincus murrayi",-29.74,"no",108,NA,"Diurnal","Carnivorous",NA,"Viviparous",5,NA,"NE"
"Scincidae","Silvascincus","Silvascincus tryoni",-28.29,"no",104,NA,"Diurnal",NA,NA,"Viviparous",5,NA,"LC"
"Scincidae","Simiscincus","Simiscincus aurantiacus",-22.23,"yes",85,NA,NA,NA,NA,NA,NA,NA,"VU"
"Agamidae","Sitana","Sitana attenboroughii",8.31,"no",55.8,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Agamidae","Sitana","Sitana bahiri",9.13,"no",50,NA,"Diurnal","Carnivorous","active foraging","Oviparous",6,NA,"NE"
"Agamidae","Sitana","Sitana devakai",8.78,"yes",45.6,NA,"Diurnal","Carnivorous","Sit and Wait","Oviparous",6,NA,"NE"
"Agamidae","Sitana","Sitana fusca",26.99,"no",47.7,15,"Diurnal","Carnivorous","Sit and Wait","Oviparous",9,8,"NE"
"Agamidae","Sitana","Sitana laticeps",17.4,"no",51.5,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Agamidae","Sitana","Sitana marudhamneydhal",9.57,"no",55,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Agamidae","Sitana","Sitana ponticeriana",10.42,"no",81,15,"Diurnal","Omnivorous","Sit and Wait","Oviparous",23,11,"LC"
"Agamidae","Sitana","Sitana schleichi",28.79,"no",39.5,NA,"Diurnal","Carnivorous",NA,"Oviparous",NA,NA,"NE"
"Agamidae","Sitana","Sitana sivalensis",28.07,"no",44.5,14,"Diurnal","Carnivorous",NA,"Oviparous",10,9,"NE"
"Agamidae","Sitana","Sitana spinaecephalus",21.61,"no",56.6,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Agamidae","Sitana","Sitana visiri",9.43,"no",56.3,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Cordylidae","Smaug","Smaug barbertonensis",-26.42,"no",142,NA,"Diurnal","Carnivorous",NA,NA,5,NA,"LC"
"Cordylidae","Smaug","Smaug breyeri",-24.1,"no",145,NA,"Diurnal","Carnivorous",NA,"Viviparous",6,NA,"LC"
"Cordylidae","Smaug","Smaug depressus",-22.91,"no",120.8,NA,"Diurnal",NA,NA,"Oviparous",6,NA,"LC"
"Cordylidae","Smaug","Smaug giganteus",-27.67,"no",220,60,"Diurnal","Carnivorous","Sit and Wait","Viviparous",5,NA,"VU"
"Cordylidae","Smaug","Smaug mossambicus",-18.79,"no",126,NA,"Diurnal",NA,NA,"Viviparous",7,NA,"NE"
"Cordylidae","Smaug","Smaug regius",-18.14,"no",145,NA,"Diurnal","Carnivorous",NA,"Viviparous",6,NA,"NE"
"Cordylidae","Smaug","Smaug vandami",-24.71,"no",145,NA,"Diurnal","Carnivorous",NA,"Viviparous",6,NA,"LC"
"Cordylidae","Smaug","Smaug warreni",-26.23,"no",155,NA,"Diurnal","Carnivorous","Sit and Wait","Viviparous",6,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus alphus",16.47,"yes",41.2,NA,NA,NA,NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus altavelensis",18.64,"yes",29,NA,"Diurnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus argivus",19.42,"yes",29,NA,NA,NA,NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus argus",21.04,"no",33,14.5,"Diurnal","Carnivorous",NA,"Oviparous",1,6,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus ariasae",17.58,"yes",17.9,NA,NA,NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus armasi",20.14,"yes",32,12.6,NA,NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus armstrongi",18.23,"yes",31,NA,NA,NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus asterulus",19.53,"yes",31,15,NA,"Carnivorous",NA,"Oviparous",NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus beattyi",17.75,"yes",30,NA,NA,"Carnivorous",NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus becki",18.41,"yes",31,NA,"Cathemeral",NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus bromeliarum",20.31,"yes",28.1,NA,NA,NA,NA,NA,NA,NA,"DD"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus caicosensis",21.74,"yes",32,NA,NA,NA,NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus callocricus",19.07,"yes",28,NA,NA,NA,NA,"Oviparous",1,NA,"VU"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus celicara",20.17,"yes",32,NA,NA,NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus cinereus",19.04,"yes",37,NA,"Nocturnal","Carnivorous",NA,"Oviparous",1,NA,"VU"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus clenchi",19.08,"yes",34,NA,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus cochranae",19.04,"yes",30,NA,"Nocturnal",NA,NA,NA,NA,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus continentalis",15.15,"no",28.2,NA,NA,NA,NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus copei",18.44,"yes",41,NA,NA,NA,NA,"Oviparous",1,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus corticola",22.9,"yes",39,16.5,"Nocturnal",NA,NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus cricoderus",20.08,"yes",25,NA,NA,NA,NA,NA,NA,NA,"DD"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus cryphius",18.38,"yes",22,NA,"Nocturnal",NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus dacnicolor",18.09,"yes",32,NA,NA,NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus darlingtoni",18.98,"yes",29,NA,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus difficilis",19.05,"yes",34,14.5,"Diurnal","Carnivorous",NA,"Oviparous",1,9,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus dimorphicus",19.98,"yes",33.4,NA,NA,"Carnivorous",NA,"Oviparous",1,12,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus docimus",19.95,"yes",30,NA,NA,NA,NA,NA,NA,NA,"DD"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus dunni",15.54,"no",28,NA,NA,"Carnivorous",NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus elasmorhynchus",18.47,"yes",17,NA,NA,NA,NA,NA,NA,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus elegans",21.29,"yes",39.7,16.3,"Nocturnal","Carnivorous",NA,"Oviparous",2,10,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus elegantulus",17.22,"yes",29,NA,"Nocturnal","Carnivorous",NA,"Oviparous",NA,NA,"DD"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus epiurus",18.7,"yes",25,NA,NA,NA,NA,"Oviparous",1,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus exsul",17.42,"yes",24,NA,NA,NA,NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus fantasticus",16.02,"yes",29,13,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus gaigeae",18.17,"yes",25,NA,"Diurnal",NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus gilvitorques",NA,"yes",27,NA,NA,NA,NA,NA,NA,NA,"DD"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus glaucus",17.78,"no",31,12.5,"Cathemeral","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus goniorhynchus",18.21,"yes",32,16.3,NA,NA,NA,"Oviparous",1,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus graptolaemus",8.99,"no",32,NA,"Nocturnal","Carnivorous",NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus guanajae",16.47,"yes",26.2,NA,"Diurnal",NA,NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus heliconiae",8.45,"no",31.2,NA,NA,NA,NA,NA,NA,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus homolepis",9.66,"no",33,16,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus inaguae",21.03,"yes",29,14,"Nocturnal",NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus intermedius",23.05,"yes",36,NA,NA,NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus kirbyi",12.67,"yes",29,NA,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"VU"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus klauberi",18.26,"yes",37,NA,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus ladae",18.36,"yes",28.9,NA,"Nocturnal",NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus lazelli",19.73,"yes",31,NA,NA,NA,NA,NA,NA,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus leonardovaldesi",16.4,"yes",29.1,NA,"Diurnal","Carnivorous",NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus leucaster",18.45,"yes",31,NA,"Nocturnal",NA,NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus levinsi",18.39,"yes",29.7,NA,"Diurnal",NA,NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus lineolatus",8,"no",32,NA,"Diurnal","Carnivorous",NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus macrolepis",18.23,"yes",35,13,"Diurnal","Carnivorous",NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus mariguanae",21.92,"yes",41,NA,NA,NA,NA,"Oviparous",NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus microlepis",13.88,"yes",34,NA,NA,"Carnivorous",NA,"Oviparous",NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus micropithecus",18.16,"yes",36,14,NA,NA,NA,"Oviparous",NA,NA,"DD"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus millepunctatus",14.78,"no",35.4,12.2,"Cathemeral","Carnivorous","Sit and Wait","Oviparous",2,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus molei",8.86,"no",28,16.6,"Diurnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus monensis",18.09,"yes",30,NA,"Diurnal",NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus nicholsi",18.21,"yes",25,10,"Cathemeral",NA,NA,"Oviparous",1,6,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus nigropunctatus",21.28,"yes",40,18.5,NA,"Carnivorous",NA,"Oviparous",2,8,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus notatus",22.14,"no",34,NA,"Diurnal","Carnivorous",NA,"Oviparous",1,6,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus nycteropus",18.24,"yes",21,NA,NA,NA,NA,NA,NA,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus ocoae",18.41,"yes",37,NA,NA,NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus oliveri",22.02,"yes",34,NA,"Diurnal",NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus omoglaux",18.46,"yes",20,NA,NA,NA,NA,"Oviparous",NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus oxyrhinus",18.34,"yes",34,NA,NA,NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus pacificus",5.53,"yes",49,17.5,"Nocturnal","Carnivorous",NA,"Oviparous",2,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus parkeri",17.88,"yes",35,NA,"Nocturnal",NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus parthenopion",18.45,"yes",18,NA,"Nocturnal",NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus parvus",18.11,"yes",24,NA,"Nocturnal","Carnivorous",NA,"Oviparous",1,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus perissodactylius",18.33,"yes",23,NA,NA,NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus phyzacinus",15.86,"yes",25,NA,NA,NA,NA,"Oviparous",NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus pimienta",20.23,"yes",38,18,NA,NA,NA,"Oviparous",1,8,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus plummeri",17.99,"yes",22,NA,"Diurnal",NA,NA,"Oviparous",NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus poindexteri",16.1,"yes",29.6,NA,NA,NA,NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus ramsdeni",20.16,"yes",33,NA,NA,NA,NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus randi",17.88,"yes",32,15,NA,NA,NA,"Oviparous",NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus rhabdotus",18.49,"yes",32,NA,NA,NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus richardi",22.28,"yes",32.1,NA,NA,NA,NA,NA,NA,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus richardsonii",18.44,"yes",40,NA,"Diurnal",NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus roosevelti",17.99,"yes",39,19.5,"Nocturnal","Carnivorous",NA,"Oviparous",1,19,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus rosaurae",16.34,"yes",39,NA,"Diurnal","Carnivorous",NA,NA,NA,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus ruibali",20,"yes",32,14,NA,NA,NA,"Oviparous",1,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus sabanus",17.3,"yes",30,NA,"Cathemeral","Carnivorous",NA,"Oviparous",1,NA,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus samanensis",19.06,"yes",29,NA,NA,NA,NA,NA,NA,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus savagei",18.5,"yes",33,14,"Cathemeral",NA,NA,"Oviparous",1,NA,"NT"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus scaber",22.02,"yes",34,NA,NA,"Carnivorous",NA,"Oviparous",1,10,"LC"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus scapularis",1.08,"no",33.1,22,"Diurnal",NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus schuberti",18.61,"yes",33,NA,NA,NA,NA,NA,NA,NA,"CR"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus schwartzi",19.93,"yes",20,NA,NA,NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus semasiops",18.28,"yes",32,NA,NA,NA,NA,NA,NA,NA,"EN"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus shrevei",18.78,"yes",30,NA,NA,NA,NA,NA,NA,NA,"NE"
"Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus siboney",19.97,"yes",32.2,NA,NA,"Carnivorous",NA,"Oviparous",1,12,"LC"
